nro_entrada;categoria;nro_descritor;antecessor;descritor;sucessor
E_0591;5-Prova Científica Secundária;1;probability.;proof;
E_0592;5-Prova Científica Secundária;1;noninterference ;proof;
E_0593;5-Prova Científica Secundária;1;induction;proof;holds
E_0594;5-Prova Científica Secundária;1;;proof;methodology
E_0595;5-Prova Científica Secundária;1;predicates;proof;construction
E_0596;5-Prova Científica Secundária;1;;proof;construction.
E_0597;5-Prova Científica Secundária;1;construction  ;proof;
E_0598;5-Prova Científica Secundária;1;many;proof;points
E_0599;5-Prova Científica Secundária;1;modular;proof;architectures
E_0600;5-Prova Científica Secundária;1;neither;proof;achieves
E_0601;5-Prova Científica Secundária;1;next;proof;will
E_0602;5-Prova Científica Secundária;1;p-hardness;proof;l
E_0603;5-Prova Científica Secundária;1;bisimulation;proof;
E_0604;5-Prova Científica Secundária;1;syntactic;proof;method
E_0605;5-Prova Científica Secundária;1;initial;proof;
E_0606;5-Prova Científica Secundária;1;soundness;proof;easier.
E_0607;5-Prova Científica Secundária;1;with;proof;by contradiction  
E_0608;5-Prova Científica Secundária;1;informal;proof;
E_0609;5-Prova Científica Secundária;1;pointwise;proof;
E_0610;5-Prova Científica Secundária;1;lap-gen;proof;rule.
E_0611;5-Prova Científica Secundária;1;last;proof;means
E_0612;5-Prova Científica Secundária;1;type-theoretic;proof;assistent
E_0613;5-Prova Científica Secundária;1;show;proof;irrelevance
E_0614;5-Prova Científica Secundária;1;requires;proof;by logical
E_0615;5-Prova Científica Secundária;1;needs;proof;by logical
E_0616;5-Prova Científica Secundária;1;incorporate;proof;synthesis
E_0617;5-Prova Científica Secundária;1;;proof;objects
E_0618;5-Prova Científica Secundária;1;theoretical;proof;
E_0619;5-Prova Científica Secundária;1;;proof;reuse
E_0620;5-Prova Científica Secundária;1;manipulating;proof;states
E_0621;5-Prova Científica Secundária;1;resulting;proof;
E_0622;5-Prova Científica Secundária;1;original;proof;state
E_0623;5-Prova Científica Secundária;1;contemporary;proof;
E_0624;5-Prova Científica Secundária;1;;proof;scripts
E_0625;5-Prova Científica Secundária;1;;proof;engine
E_0626;5-Prova Científica Secundária;1;;proof;overview
E_0627;5-Prova Científica Secundária;1;tightness;proof;definition
E_0628;5-Prova Científica Secundária;1;in-depth;proof;regarding
E_0629;5-Prova Científica Secundária;1;strategy;proof;under
E_0630;5-Prova Científica Secundária;1;proof.;proof;by induction 
E_0631;5-Prova Científica Secundária;1;;proof;of theorem
E_0632;5-Prova Científica Secundária;1;t.;proof;of theorem
E_0633;5-Prova Científica Secundária;1;entire;proof;themselves.
E_0634;5-Prova Científica Secundária;1;not;proof;
E_0635;5-Prova Científica Secundária;1;;proof;theorem
E_0636;5-Prova Científica Secundária;1;;proof;outline.
E_0637;5-Prova Científica Secundária;1;;proof;outline
E_0638;5-Prova Científica Secundária;1;standard;proof;tells
E_0639;5-Prova Científica Secundária;1;;proof;structure
E_0640;5-Prova Científica Secundária;1;scheduling;proof;script
E_0641;5-Prova Científica Secundária;1;discussions  ;proof;
E_0642;5-Prova Científica Secundária;1;;proof;fails
E_0643;5-Prova Científica Secundária;1;;proof;considers
E_0644;5-Prova Científica Secundária;1;;proof;fails.
E_0645;5-Prova Científica Secundária;1;incremental;proof;
E_0646;5-Prova Científica Secundária;1;put;proof;sketches
E_0647;5-Prova Científica Secundária;1;;proof;(theorem
E_0648;5-Prova Científica Secundária;1;reasoning:;proof;tree
E_0649;5-Prova Científica Secundária;1;unified;proof;framework
E_0650;5-Prova Científica Secundária;1;several;proof;goals
E_0651;5-Prova Científica Secundária;1;logic;proof;trees
E_0652;5-Prova Científica Secundária;1;refinement;proof;guarantees
E_0653;5-Prova Científica Secundária;1;;proof;approach
E_0654;5-Prova Científica Secundária;1;compiler;proof;below
E_0655;5-Prova Científica Secundária;1;full;proof;here
E_0656;5-Prova Científica Secundária;1;detect;proof;failures
E_0657;5-Prova Científica Secundária;1;in;proof;by demonstration  
E_0658;5-Prova Científica Secundária;1;;proof;effort
E_0659;5-Prova Científica Secundária;1;non-interference;proof;depends
E_0660;5-Prova Científica Secundária;1;mechanized;proof;authors
E_0661;5-Prova Científica Secundária;1;discuss;proof;efforts
E_0662;6-Ambiente;1;;real;world
E_0663;6-Ambiente;1;;real;world.
E_0664;6-Ambiente;1;;real;dataset
E_0665;6-Ambiente;1;;real;population
E_0666;6-Ambiente;1;using;real;photos
E_0667;6-Ambiente;1;;real;site
E_0668;6-Ambiente;1;the;real;systemgained
E_0669;6-Ambiente;1;;real;system
E_0670;6-Ambiente;1;;real;application
E_0671;6-Ambiente;1;;real;time
E_0672;6-Ambiente;1;;real;hardware
E_0673;6-Ambiente;1;;real;ads
E_0674;6-Ambiente;1;;real;time.
E_0675;6-Ambiente;1;;real;estate
E_0676;6-Ambiente;1;;real;data
E_0677;6-Ambiente;1;between;real;and
E_0678;6-Ambiente;1;;real;images
E_0679;6-Ambiente;1;;real;samples
E_0680;6-Ambiente;1;;real;image.
E_0681;6-Ambiente;1;;real;sample
E_0682;6-Ambiente;1;;real;experience.
E_0683;6-Ambiente;1;on;real;cluster
E_0684;6-Ambiente;1;;real;life
E_0685;6-Ambiente;1;;real;threats
E_0686;6-Ambiente;1;;real;numbers
E_0687;6-Ambiente;1;;real;work
E_0688;6-Ambiente;1;making;real;decisions.
E_0689;6-Ambiente;1;becoming;real;infrastructur
E_0690;6-Ambiente;1;;real;instantiation
E_0691;6-Ambiente;1;or;real;instantiation
E_0692;6-Ambiente;1;first;real;interactions
E_0693;6-Ambiente;1;;real;vqa
E_0694;6-Ambiente;1;outperformed;real;
E_0695;6-Ambiente;1;effect;real;change.
E_0696;6-Ambiente;1;simulate;real;social
E_0697;6-Ambiente;1;through;real;problems
E_0698;6-Ambiente;1;and;real;laboratories.
E_0699;6-Ambiente;1;into;real;systems
E_0700;6-Ambiente;1;;real;genetic
E_0701;6-Ambiente;1;provides;real;examples
E_0702;6-Ambiente;1;represent;real;scenarios
E_0703;6-Ambiente;1;;real;conversations
E_0704;6-Ambiente;1;from;real;community
E_0705;6-Ambiente;1;;real;behaviors
E_0706;6-Ambiente;1;;real;twitter
E_0707;6-Ambiente;1;;real;vlogs:
E_0708;6-Ambiente;1;non-negative;real;numbers.
E_0709;6-Ambiente;1;putting;real;information
E_0710;6-Ambiente;1;under;real;traces
E_0711;6-Ambiente;1;analyze;real;browsing
E_0712;6-Ambiente;1;when;real;experiments
E_0713;6-Ambiente;1;online;real;money
E_0714;6-Ambiente;1;;real;notifications
E_0715;6-Ambiente;1;contain;real;content.
E_0716;6-Ambiente;1;our;real;datasets
E_0717;6-Ambiente;1;;real;identity
E_0718;6-Ambiente;1;observationsof;real;partnersfrom
E_0719;6-Ambiente;1;;real;workloads
E_0720;6-Ambiente;1;offering;real;application-s
E_0721;6-Ambiente;1;executing;real;networking
E_0722;6-Ambiente;1;execute;real;programs
E_0723;6-Ambiente;1;instructions;real;quick.
E_0724;6-Ambiente;1;polynomial;real;root
E_0725;6-Ambiente;1;used;real;networks
E_0726;6-Ambiente;1;possible;real;moments
E_0727;6-Ambiente;1;;real;life.
E_0728;6-Ambiente;1;reflected;real;interaction
E_0729;6-Ambiente;1;contained;real;problems.
E_0730;6-Ambiente;1;test/tracks;real;roads.
E_0731;6-Ambiente;1;fully;real;environments
E_0732;6-Ambiente;1;better;real;worlds
E_0733;6-Ambiente;1;own;real;messages
E_0734;6-Ambiente;1;away;real;implementatio
E_0735;6-Ambiente;1;visiting;real;locations
E_0736;6-Ambiente;1;collect;real;digital
E_0737;6-Ambiente;1;single;real;variable
E_0738;6-Ambiente;1;engineering:;real;word
E_0739;6-Ambiente;1;reframes.;real;input
E_0740;6-Ambiente;1;demonstrated;real;understanding
E_0741;6-Ambiente;1;some;real;element
E_0742;6-Ambiente;1;observing;real;attacks
E_0743;6-Ambiente;1;ignore;real;attacks.
E_0744;6-Ambiente;1;;real;accounts
E_0745;6-Ambiente;1;set;real;values
E_0746;6-Ambiente;1;;real;values
E_0747;6-Ambiente;1;these;real;results
E_0748;6-Ambiente;1;future;real;crowd
E_0749;6-Ambiente;1;;real;bugs
E_0750;6-Ambiente;1;different;real;maps
E_0751;6-Ambiente;1;over;real;datasets.
E_0752;6-Ambiente;1;bounded;real;lemma
E_0753;6-Ambiente;1;;real;applications
E_0754;6-Ambiente;1;particular;real;physical
E_0755;6-Ambiente;1;same;real;value.
E_0756;6-Ambiente;1;;real;simulation
E_0757;6-Ambiente;1;combines;real;nodes
E_0758;6-Ambiente;1;lacking;real;case
E_0759;6-Ambiente;1;benchmarks  ;real;web
E_0760;6-Ambiente;1;;real;quantum
E_0761;6-Ambiente;1;;real;machine
E_0762;6-Ambiente;1;;real;code
E_0763;6-Ambiente;1;applying;real;power
E_0764;6-Ambiente;1;;real;geometry
E_0765;6-Ambiente;1;know;real;censor
E_0766;6-Ambiente;1;;real;machines
E_0767;6-Ambiente;1;identify;real;needs
E_0768;6-Ambiente;1;takes;real;facial
E_0769;6-Ambiente;1;similar;real;bugs.
E_0770;6-Ambiente;1;against;real;events
E_0771;6-Ambiente;1;;real;induction
E_0772;6-Ambiente;1;entire;real;domain
E_0773;6-Ambiente;1;;real;analyticity.
E_0774;6-Ambiente;1;monitoring;real;systems.
E_0775;6-Ambiente;1;share;real;space
E_0776;6-Ambiente;1;finding;real;formula
E_0777;6-Ambiente;1;;real;consumption
E_0778;6-Ambiente;1;seek;real;attack
E_0779;6-Ambiente;1;increasing;real;cost
E_0780;6-Ambiente;1;matching;real;fabrics
E_0781;6-Ambiente;1;given;real;matrices
E_0782;6-Ambiente;1;serving;real;clients
E_0783;6-Ambiente;1;four;real;audio
E_0784;6-Ambiente;1;formula;real;trees
E_0785;6-Ambiente;1;;real;distance
E_0786;6-Ambiente;1;describe;real;eye
E_0787;6-Ambiente;1;larger;real;networks.
E_0788;6-Ambiente;1;sional;real;plane
E_0789;6-Ambiente;1;;real;wide-area
E_0790;6-Ambiente;1;forming;real;tasks
E_0791;6-Ambiente;1;;real;java
E_0792;6-Ambiente;1;;real;applications.
E_0793;6-Ambiente;1;;real;programs.
E_0794;6-Ambiente;1;;real;applicamodel.
E_0795;6-Ambiente;1;.;real;captures
E_0796;6-Ambiente;1;;real;student
E_0797;6-Ambiente;1;;real;photographs
E_0798;6-Ambiente;1;necessarily;real;races
E_0799;6-Ambiente;1;;real;workload
E_0800;6-Ambiente;1;(for;real;runs
E_0801;6-Ambiente;1;realize;real;speedup-up
E_0802;6-Ambiente;1;achieves;real;speedup
E_0803;6-Ambiente;1;correct;real;result
E_0804;6-Ambiente;1;arbitrary;real;values.
E_0805;6-Ambiente;1;;real;acceleration
E_0806;6-Ambiente;1;;real;driving
E_0807;6-Ambiente;1;while;real;interconnects
E_0808;6-Ambiente;1;do;real;research
E_0809;6-Ambiente;1;additional;real;scans
E_0810;6-Ambiente;1;constituted;real;leaks.
E_0811;6-Ambiente;1;;real;vector
E_0812;6-Ambiente;1;reproduce;real;pigments
E_0813;6-Ambiente;1;;real;impacts
E_0814;6-Ambiente;1;;real;speeches
E_0815;6-Ambiente;1;write;real;software
E_0816;6-Ambiente;1;buildings.;real;deployments
E_0817;6-Ambiente;1;;real;cpu
E_0818;6-Ambiente;1;handling;real;scale
E_0819;6-Ambiente;1;;real;taining
E_0820;6-Ambiente;1;;real;deployment
E_0821;6-Ambiente;1;;real;room
E_0822;6-Ambiente;1;intel;real;sense
E_0823;6-Ambiente;1;empty;real;homes.
E_0824;6-Ambiente;1;fixed;real;optical
E_0825;6-Ambiente;1;during;real;program
E_0826;6-Ambiente;1;generally;real;cause
E_0827;6-Ambiente;1;causes;real;damage
E_0828;6-Ambiente;1;detecting;real;misconfigurat
E_0829;6-Ambiente;1;five;real;configuration
E_0830;6-Ambiente;1;;real;impact
E_0831;6-Ambiente;1;actually;real;proposals
E_0832;6-Ambiente;1;process;real;
E_0833;6-Ambiente;1;use;real;operational
E_0834;6-Ambiente;1;poison;real;measurements.
E_0835;6-Ambiente;1;;real;open-source
E_0836;6-Ambiente;1;much;real;traffic
E_0837;6-Ambiente;1;;real;motion
E_0838;6-Ambiente;1;;real;acquisition
E_0839;6-Ambiente;1;actual;real;appliances
E_0840;6-Ambiente;1;computation.;real;jobs
E_0841;6-Ambiente;1;;real;location
E_0842;6-Ambiente;1;contains;real;utility
E_0843;6-Ambiente;1;complex;real;situations
E_0844;6-Ambiente;1;expect;real;gas
E_0845;6-Ambiente;1;anking;real;terrains
E_0846;6-Ambiente;1;develop;real;production
E_0847;6-Ambiente;1;build;real;products
E_0848;6-Ambiente;1;corresponding;real;word.
E_0849;6-Ambiente;1;;real;size
E_0850;6-Ambiente;1;machine;real;road
E_0851;6-Ambiente;1;considered;real;logs
E_0852;6-Ambiente;1;estimate;real;concentration
E_0853;6-Ambiente;1;measuring;real;idd
E_0854;6-Ambiente;1;double;real;precision
E_0855;6-Ambiente;1;includes;real;models
E_0856;8-Estratégia de Validação/Coleta de Dados;3;a;survey;study
E_0857;8-Estratégia de Validação/Coleta de Dados;3;;survey;on
E_0858;8-Estratégia de Validação/Coleta de Dados;3;large-scale;survey;administered
E_0859;8-Estratégia de Validação/Coleta de Dados;3;;survey;thesurvey
E_0860;8-Estratégia de Validação/Coleta de Dados;3;retrospective;survey;was
E_0861;8-Estratégia de Validação/Coleta de Dados;3;the;survey;has
E_0862;8-Estratégia de Validação/Coleta de Dados;3;quick;survey;of
E_0863;8-Estratégia de Validação/Coleta de Dados;3;;survey;papers
E_0864;8-Estratégia de Validação/Coleta de Dados;3;reviewed;survey;responses
E_0865;8-Estratégia de Validação/Coleta de Dados;3;;survey;data
E_0866;8-Estratégia de Validação/Coleta de Dados;3;our;survey;
E_0867;8-Estratégia de Validação/Coleta de Dados;3;full;survey;
E_0868;8-Estratégia de Validação/Coleta de Dados;3;;survey;protocols
E_0869;8-Estratégia de Validação/Coleta de Dados;3;;survey;shows
E_0870;8-Estratégia de Validação/Coleta de Dados;3;self-efficacy;survey;constructs
E_0871;8-Estratégia de Validação/Coleta de Dados;3;complicate;survey;validation.
E_0872;8-Estratégia de Validação/Coleta de Dados;3;pre-post;survey;design
E_0873;8-Estratégia de Validação/Coleta de Dados;3;;survey;items
E_0874;8-Estratégia de Validação/Coleta de Dados;3;this;survey;are
E_0875;8-Estratégia de Validação/Coleta de Dados;3;community;survey;
E_0876;8-Estratégia de Validação/Coleta de Dados;3;  pre-participation ;survey;
E_0877;8-Estratégia de Validação/Coleta de Dados;3;dirty;survey;dataset:
E_0878;8-Estratégia de Validação/Coleta de Dados;3;government;survey;optimization.
E_0879;8-Estratégia de Validação/Coleta de Dados;3;short;survey;with
E_0880;8-Estratégia de Validação/Coleta de Dados;3;factorial;survey;between
E_0881;8-Estratégia de Validação/Coleta de Dados;3;with;survey;questions
E_0882;8-Estratégia de Validação/Coleta de Dados;3;;survey;variables
E_0883;8-Estratégia de Validação/Coleta de Dados;3;;survey;research
E_0884;8-Estratégia de Validação/Coleta de Dados;3;nationwide;survey;conducted
E_0885;8-Estratégia de Validação/Coleta de Dados;3;;survey;respondents
E_0886;8-Estratégia de Validação/Coleta de Dados;3;;survey;results
E_0887;8-Estratégia de Validação/Coleta de Dados;3;individual;survey;item
E_0888;8-Estratégia de Validação/Coleta de Dados;3;validated;survey;commonly
E_0889;8-Estratégia de Validação/Coleta de Dados;3;on;survey;development
E_0890;8-Estratégia de Validação/Coleta de Dados;3;;survey;reports.
E_0891;8-Estratégia de Validação/Coleta de Dados;3;affective;survey;prior
E_0892;8-Estratégia de Validação/Coleta de Dados;3;use;survey;tools
E_0893;8-Estratégia de Validação/Coleta de Dados;3;;survey;provided
E_0894;8-Estratégia de Validação/Coleta de Dados;3;national;survey;data.
E_0895;8-Estratégia de Validação/Coleta de Dados;3;post-task;survey;
E_0896;8-Estratégia de Validação/Coleta de Dados;3;;survey;instrument
E_0897;8-Estratégia de Validação/Coleta de Dados;3;;survey;distribution
E_0898;8-Estratégia de Validação/Coleta de Dados;3;matrixa;survey;factor
E_0899;8-Estratégia de Validação/Coleta de Dados;3;previous;survey;
E_0900;8-Estratégia de Validação/Coleta de Dados;3;these;survey;studies
E_0901;8-Estratégia de Validação/Coleta de Dados;3;;survey;question
E_0902;8-Estratégia de Validação/Coleta de Dados;3;next;survey;
E_0903;8-Estratégia de Validação/Coleta de Dados;3;appropriate;survey;instruments
E_0904;8-Estratégia de Validação/Coleta de Dados;3; post-interaction ;survey;
E_0905;8-Estratégia de Validação/Coleta de Dados;3;;survey;research.
E_0906;8-Estratégia de Validação/Coleta de Dados;3;screening;survey;responses.
E_0907;8-Estratégia de Validação/Coleta de Dados;3;final;survey;after
E_0908;8-Estratégia de Validação/Coleta de Dados;3;qualitative;survey;analysis
E_0909;8-Estratégia de Validação/Coleta de Dados;3;per;survey;resulting
E_0910;8-Estratégia de Validação/Coleta de Dados;3;standards;survey;round
E_0911;8-Estratégia de Validação/Coleta de Dados;3;;survey;including
E_0912;8-Estratégia de Validação/Coleta de Dados;3;used;survey;methods
E_0913;8-Estratégia de Validação/Coleta de Dados;3;from;survey;experiments
E_0914;8-Estratégia de Validação/Coleta de Dados;3;quality;survey;
E_0915;8-Estratégia de Validação/Coleta de Dados;3;crowdsourcing;survey;asking
E_0916;8-Estratégia de Validação/Coleta de Dados;3;center;survey;found
E_0917;8-Estratégia de Validação/Coleta de Dados;3;characterizing;survey;response
E_0918;8-Estratégia de Validação/Coleta de Dados;3;post;survey;had
E_0919;8-Estratégia de Validação/Coleta de Dados;3;one;survey;published
E_0920;8-Estratégia de Validação/Coleta de Dados;3;person;survey;sections
E_0921;8-Estratégia de Validação/Coleta de Dados;3;we;survey;here
E_0922;8-Estratégia de Validação/Coleta de Dados;3;;survey;samples.
E_0923;8-Estratégia de Validação/Coleta de Dados;3;surrounding;survey;ments
